vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,unnamed: 41,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,Unnamed: 9,lap_time_seconds,START_UTC_SECONDS,lap,Laptrigger_lapdist_dls,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
3,1,7,0 days 00:01:43.309000,0,,35.108,0,34.733,0,33.468,0,136.8,13:14.760,2025-11-10 11:17:48.512,0:35.108,0:34.733,0:33.468,210.1,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,35.108,34.733,33.468,24.702,24.702,10.406,35.108,19.533,54.641,15.200,1:09.841,13.245,1:23.086,20.223,1:43.309,,12,687.177,1760887007.177,,,,,,,,,,,103.309,1760886903.868,7,2018.1154639175259,-7.701321222130471,39.79388740375749,-86.23570381246452,0.03188996696944674,-0.2151763005780347,72.71502064409579,3.0551197357555737,6076.684536082475,6.886960156895127,6.973390792733279,134.00583075335396,1,0 days 00:01:42.343000,0.966
3,1,7,0 days 00:01:44.258000,0,,35.316,0,35.168,0,33.774,0,135.5,13:18.659,2025-11-10 11:17:52.411,0:35.316,0:35.168,0:33.774,208.1,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.316,35.168,33.774,24.803,24.803,10.513,35.316,19.703,55.019,15.465,1:10.484,13.373,1:23.857,20.401,1:44.258,,13,691.076,1760887011.076,1760887010.0,2025-10-19 15:16:50,12.24,14.5,82.06,977.9,4.32,290.0,0.0,,104.25800000000001,1760886906.818,7,2018.1154639175259,-7.701321222130471,39.79388740375749,-86.23570381246452,0.03188996696944674,-0.2151763005780347,72.71502064409579,3.0551197357555737,6076.684536082475,6.886960156895127,6.973390792733279,134.00583075335396,1,0 days 00:01:42.343000,1.915
3,1,8,0 days 00:01:42.760000,0,,34.963,0,34.654,0,33.143,0,137.5,14:57.520,2025-11-10 11:19:31.272,0:34.963,0:34.654,0:33.143,211.4,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,34.963,34.654,33.143,24.559,24.559,10.404,34.963,19.544,54.507,15.110,1:09.617,13.115,1:22.732,20.028,1:42.760,,14,789.937,1760887109.937,,,,,,,,,,,102.75999999999999,1760887007.177,8,2014.185950413223,-7.578448810754913,39.793896038603755,-86.23571272241539,0.03276318510858325,-0.2162508790072389,73.73298655635988,3.053360910031024,6110.25,6.822137538779732,6.917437435367114,134.51409937888198,1,0 days 00:01:42.343000,0.417
3,1,8,0 days 00:01:43.981000,0,,35.288,0,35.122,0,33.571,0,135.9,15:02.640,2025-11-10 11:19:36.392,0:35.288,0:35.122,0:33.571,207.3,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.288,35.122,33.571,24.882,24.882,10.406,35.288,19.717,55.005,15.405,1:10.410,13.253,1:23.663,20.318,1:43.981,,15,795.057,1760887115.057,,,,,,,,,,,103.981,1760887011.076,8,2014.185950413223,-7.578448810754913,39.793896038603755,-86.23571272241539,0.03276318510858325,-0.2162508790072389,73.73298655635988,3.053360910031024,6110.25,6.822137538779732,6.917437435367114,134.51409937888198,1,0 days 00:01:42.343000,1.638
3,1,9,0 days 00:01:43.389000,0,,34.692,2,35.413,0,33.284,0,136.7,16:40.909,2025-11-10 11:21:14.661,0:34.692,0:35.413,0:33.284,212.2,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,34.692,35.413,33.284,24.327,24.327,10.365,34.692,19.973,54.665,15.440,1:10.105,13.216,1:23.321,20.068,1:43.389,,16,893.326,1760887213.326,,,,,,,,,,,103.38900000000001,1760887109.937,9,2007.7513116474292,-7.947126677852349,39.793940172099425,-86.23573633488392,0.03257802013422818,-0.2189223993288591,74.52585989932885,3.0616610738255035,6137.430220356768,6.744805998322148,6.83760591442953,135.33024109014676,1,0 days 00:01:42.343000,1.046
3,1,9,0 days 00:01:43.460000,2,,35.182,2,34.937,2,33.341,2,136.6,16:46.100,2025-11-10 11:21:19.852,0:35.182,0:34.937,0:33.341,206.1,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.182,34.937,33.341,24.736,24.736,10.446,35.182,19.65,54.832,15.287,1:10.119,13.071,1:23.190,20.27,1:43.460,,17,898.517,1760887218.517,,,,,,,,,,,103.46000000000001,1760887115.057,9,2007.7513116474292,-7.947126677852349,39.793940172099425,-86.23573633488392,0.03257802013422818,-0.2189223993288591,74.52585989932885,3.0616610738255035,6137.430220356768,6.744805998322148,6.83760591442953,135.33024109014676,1,0 days 00:01:42.343000,1.117
3,1,10,0 days 00:01:44.399000,0,,36.681,0,34.488,0,33.230,0,135.4,18:25.308,2025-11-10 11:22:59.060,0:36.681,0:34.488,0:33.230,210.1,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,36.681,34.488,33.23,26.133,26.133,10.548,36.681,19.38,56.061,15.108,1:11.169,13.178,1:24.347,20.052,1:44.399,,18,997.725,1760887317.725,,,,,,,,,,,104.399,1760887213.326,10,2006.4303664921465,-8.556311492568557,39.79391006428202,-86.23571316896933,0.035328658153652916,-0.2250985974460959,74.7092212685786,3.046682018002931,6205.433507853403,6.870272137324681,6.96917730793385,135.9435460251046,1,0 days 00:01:42.343000,2.056
3,1,10,0 days 00:01:43.947000,0,,35.342,0,35.070,0,33.535,0,135.9,18:30.047,2025-11-10 11:23:03.799,0:35.342,0:35.070,0:33.535,207.3,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.342,35.07,33.535,24.935,24.935,10.407,35.342,19.699,55.041,15.371,1:10.412,13.268,1:23.680,20.267,1:43.947,,19,1002.464,1760887322.464,1760887323.0,2025-10-19 15:22:03,12.18,14.4,82.3,978.1,3.24,178.0,0.0,,103.947,1760887218.517,10,2006.4303664921465,-8.556311492568557,39.79391006428202,-86.23571316896933,0.035328658153652916,-0.2250985974460959,74.7092212685786,3.046682018002931,6205.433507853403,6.870272137324681,6.96917730793385,135.9435460251046,1,0 days 00:01:42.343000,1.604
3,1,11,0 days 00:01:42.343000,2,,34.864,0,34.410,0,33.069,2,138.1,20:07.651,2025-11-10 11:24:41.403,0:34.864,0:34.410,0:33.069,209.3,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,34.864,34.41,33.069,24.503,24.503,10.361,34.864,19.329,54.193,15.081,1:09.274,13.059,1:22.333,20.01,1:42.343,,20,1100.068,1760887420.068,,,,,,,,,,,102.343,1760887317.7250001,11,2001.3544973544974,-7.9528689392335385,39.7939499881897,-86.23575775547096,0.03952381960618251,-0.2229201778530595,75.28931611264026,3.0865975015879736,6154.8190476190475,6.559865551556214,6.65384818970993,135.85160846560848,1,0 days 00:01:42.343000,0.0
3,1,11,0 days 00:01:44.815000,0,,35.629,0,35.466,0,33.720,0,134.8,20:14.862,2025-11-10 11:24:48.614,0:35.629,0:35.466,0:33.720,207.3,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.629,35.466,33.72,25.098,25.098,10.531,35.629,20.012,55.641,15.454,1:11.095,13.326,1:24.421,20.394,1:44.815,,21,1107.279,1760887427.279,,,,,,,,,,,104.815,1760887322.464,11,2001.3544973544974,-7.9528689392335385,39.7939499881897,-86.23575775547096,0.03952381960618251,-0.2229201778530595,75.28931611264026,3.0865975015879736,6154.8190476190475,6.559865551556214,6.65384818970993,135.85160846560848,1,0 days 00:01:42.343000,2.472
3,1,12,0 days 00:01:42.497000,0,,34.806,0,34.404,2,33.287,0,137.9,21:50.148,2025-11-10 11:26:23.900,0:34.806,0:34.404,0:33.287,209.3,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,34.806,34.404,33.287,24.528,24.528,10.278,34.806,19.366,54.172,15.038,1:09.210,13.237,1:22.447,20.05,1:42.497,,22,1202.565,1760887522.565,,,,,,,,,,,102.497,1760887420.068,12,1989.8946819603755,-7.805259862241703,39.79398926233504,-86.23574548353858,0.035649968691296184,-0.22120392402421207,74.25212690461282,3.05802546441244,6125.717413972889,6.944448966812774,7.044130661657274,134.63211899791233,1,0 days 00:01:42.343000,0.154
3,1,12,0 days 00:01:44.095000,0,,35.491,0,35.032,0,33.572,0,135.7,21:58.957,2025-11-10 11:26:32.709,0:35.491,0:35.032,0:33.572,205.3,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,35.491,35.032,33.572,25.162,25.162,10.329,35.491,19.726,55.217,15.306,1:10.523,13.25,1:23.773,20.322,1:44.095,,23,1211.374,1760887531.374,,,,,,,,,,,104.095,1760887427.279,12,1989.8946819603755,-7.805259862241703,39.79398926233504,-86.23574548353858,0.035649968691296184,-0.22120392402421207,74.25212690461282,3.05802546441244,6125.717413972889,6.944448966812774,7.044130661657274,134.63211899791233,1,0 days 00:01:42.343000,1.752
3,1,13,0 days 00:01:42.526000,0,,34.836,0,34.577,0,33.113,0,137.8,23:32.674,2025-11-10 11:28:06.426,0:34.836,0:34.577,0:33.113,209.3,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,34.836,34.577,33.113,24.461,24.461,10.375,34.836,19.522,54.358,15.055,1:09.413,13.142,1:22.555,19.971,1:42.526,,24,1305.091,1760887625.091,,,,,,,,,,,102.52600000000001,1760887522.565,13,2006.2471083070452,-9.621361058601135,39.79392108704908,-86.23572075564779,0.03473303927746272,-0.22467548834278514,74.3489224952741,3.0487292585591264,6170.933753943218,7.035058811174124,7.136349506406218,135.2115231092437,1,0 days 00:01:42.343000,0.183
3,1,13,0 days 00:01:44.619000,0,,35.497,0,35.350,0,33.772,0,135.1,23:43.576,2025-11-10 11:28:17.328,0:35.497,0:35.350,0:33.772,205.3,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,35.497,35.35,33.772,25.078,25.078,10.419,35.497,19.939,55.436,15.411,1:10.847,13.378,1:24.225,20.394,1:44.619,,25,1315.993,1760887635.993,1760887636.0,2025-10-19 15:27:16,12.19,14.4,81.94,978.3,2.52,318.0,0.0,,104.619,1760887531.374,13,2006.2471083070452,-9.621361058601135,39.79392108704908,-86.23572075564779,0.03473303927746272,-0.22467548834278514,74.3489224952741,3.0487292585591264,6170.933753943218,7.035058811174124,7.136349506406218,135.2115231092437,1,0 days 00:01:42.343000,2.276
3,1,14,0 days 00:01:50.562000,0,,37.607,0,36.014,0,36.941,0,127.8,25:23.236,2025-11-10 11:29:56.988,0:37.607,0:36.014,0:36.941,189.1,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,FCY,37.607,36.014,36.941,26.807,26.807,10.8,37.607,20.628,58.235,15.386,1:13.621,13.758,1:27.379,23.183,1:50.562,,26,1415.653,1760887735.653,,,,,,,,,,,110.562,1760887625.091,14,1998.7831578947369,-9.308437038599452,39.793934461412185,-86.23575342448294,0.03603670111790761,-0.22332651339379878,75.6961337270618,3.0660198270407086,6187.565263157895,6.814057160936511,6.92006011390002,135.96363924050632,1,0 days 00:01:42.343000,8.219
3,1,14,0 days 00:01:52.336000,0,,42.423,0,35.588,0,34.325,0,125.8,25:35.912,2025-11-10 11:30:09.664,0:42.423,0:35.588,0:34.325,194.2,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,42.423,35.588,34.325,31.559,31.559,10.864,42.423,20.078,1:02.501,15.510,1:18.011,13.558,1:31.569,20.767,1:52.336,,27,1428.329,1760887748.329,,,,,,,,,,,112.336,1760887635.993,14,1998.7831578947369,-9.308437038599452,39.793934461412185,-86.23575342448294,0.03603670111790761,-0.22332651339379878,75.6961337270618,3.0660198270407086,6187.565263157895,6.814057160936511,6.92006011390002,135.96363924050632,1,0 days 00:01:42.343000,9.993
3,1,15,0 days 00:02:29.408000,0,,48.491,0,51.925,0,48.992,0,94.6,27:52.644,2025-11-10 11:32:26.396,0:48.491,0:51.925,0:48.992,158.1,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,FCY,48.491,51.925,48.992,37.292,37.292,11.199,48.491,34.698,1:23.189,17.227,1:40.416,20.61,2:01.026,28.382,2:29.408,,28,1565.061,1760887885.061,1760887887.0,2025-10-19 15:31:27,12.11,14.2,81.59,978.5,2.16,214.0,0.0,,149.40800000000002,1760887735.653,15,2004.176906779661,-8.841657833368666,39.793924876332966,-86.23574996505067,0.03699936400254399,-0.2164625821496714,74.94550985796056,3.056815772736909,6171.615466101695,6.454324782700869,6.5505384778460884,135.36791534391534,1,0 days 00:01:42.343000,47.065
3,1,15,0 days 00:02:18.856000,0,,37.188,0,51.850,0,49.818,0,101.8,27:54.768,2025-11-10 11:32:28.520,0:37.188,0:51.850,0:49.818,202.2,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,37.188,51.85,49.818,26.107,26.107,11.081,37.188,34.857,1:12.045,16.993,1:29.038,20.713,1:49.751,29.105,2:18.856,,29,1567.185,1760887887.185,1760887887.0,2025-10-19 15:31:27,12.11,14.2,81.59,978.5,2.16,214.0,0.0,,138.856,1760887748.329,15,2004.176906779661,-8.841657833368666,39.793924876332966,-86.23574996505067,0.03699936400254399,-0.2164625821496714,74.94550985796056,3.056815772736909,6171.615466101695,6.454324782700869,6.5505384778460884,135.36791534391534,1,0 days 00:01:42.343000,36.513
3,1,16,0 days 00:02:32.286000,0,,52.130,0,49.606,0,50.550,0,92.8,30:24.930,2025-11-10 11:34:58.682,0:52.130,0:49.606,0:50.550,132.0,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,FCY,52.13,49.606,50.55,40.283,40.283,11.847,52.130,32.027,1:24.157,17.579,1:41.736,20.968,2:02.704,29.582,2:32.286,,30,1717.347,1760888037.347,,,,,,,,,,,152.286,1760887885.0609999,16,1995.036274509804,-7.922039215686275,39.79406325246774,-86.23588563657275,0.026663921568627447,-0.18665470588235294,64.70440588235293,3.1233333333333335,5694.920588235294,5.175806862745098,5.277971568627451,126.32564278704612,1,0 days 00:01:42.343000,49.943
3,1,16,0 days 00:02:31.432000,0,,51.386,0,50.236,0,49.810,0,93.3,30:26.200,2025-11-10 11:34:59.952,0:51.386,0:50.236,0:49.810,133.0,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,51.386,50.236,49.81,39.967,39.967,11.419,51.386,33.096,1:24.482,17.140,1:41.622,21.171,2:02.793,28.639,2:31.432,,31,1718.617,1760888038.617,,,,,,,,,,,151.432,1760887887.1850002,16,1995.036274509804,-7.922039215686275,39.79406325246774,-86.23588563657275,0.026663921568627447,-0.18665470588235294,64.70440588235293,3.1233333333333335,5694.920588235294,5.175806862745098,5.277971568627451,126.32564278704612,1,0 days 00:01:42.343000,49.089
3,1,17,0 days 00:02:08.045000,0,,46.984,0,42.169,0,38.892,0,110.4,32:32.975,2025-11-10 11:37:06.727,0:46.984,0:42.169,0:38.892,144.0,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,GF,46.984,42.169,38.892,36.179,36.179,10.805,46.984,26.823,1:13.807,15.346,1:29.153,18.538,1:47.691,20.354,2:08.045,,32,1845.392,1760888165.392,,,,,,,,,,,128.045,1760888037.347,17,2058.75,-6.0641251518833545,39.79380956339228,-86.23579190278545,0.014148390036452003,-0.11908156136087485,30.233619380315915,2.492861482381531,4989.310790273556,2.5174195018226,2.5858216889428918,98.29614741641338,1,0 days 00:01:42.343000,25.702
3,1,17,0 days 00:02:07.439000,0,,47.800,0,41.380,0,38.259,0,110.9,32:33.639,2025-11-10 11:37:07.391,0:47.800,0:41.380,0:38.259,149.2,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,47.8,41.38,38.259,37.133,37.133,10.667,47.800,26.135,1:13.935,15.245,1:29.180,18.044,1:47.224,20.215,2:07.439,,33,1846.056,1760888166.056,,,,,,,,,,,127.439,1760888038.617,17,2058.75,-6.0641251518833545,39.79380956339228,-86.23579190278545,0.014148390036452003,-0.11908156136087485,30.233619380315915,2.492861482381531,4989.310790273556,2.5174195018226,2.5858216889428918,98.29614741641338,1,0 days 00:01:42.343000,25.096
3,1,18,0 days 00:01:47.401000,0,,36.503,0,37.045,0,33.853,0,131.6,34:21.040,2025-11-10 11:38:54.792,0:36.503,0:37.045,0:33.853,214.3,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,36.503,37.045,33.853,25.900,25.900,10.603,36.503,19.816,56.319,17.229,1:13.548,13.461,1:27.009,20.392,1:47.401,,35,1953.457,1760888273.457,,,,,,,,,,,107.40100000000001,1760888166.056,18,1966.8486795146323,-6.24352050292899,39.79389260165741,-86.2359604828016,0.024929989998571222,-0.10358536933847692,29.92890270038577,2.6052293184740676,4680.113490364026,1.9214666380911558,1.97367766823832,93.07340957827019,0,0 days 00:01:42.343000,5.058
3,1,18,0 days 00:01:48.445000,0,,35.691,0,38.747,0,34.007,0,130.3,34:21.420,2025-11-10 11:38:55.172,0:35.691,0:38.747,0:34.007,212.2,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,FCY,35.691,38.747,34.007,25.176,25.176,10.515,35.691,20.487,56.178,18.260,1:14.438,13.563,1:28.001,20.444,1:48.445,,34,1953.837,1760888273.837,,,,,,,,,,,108.445,1760888165.392,18,1966.8486795146323,-6.24352050292899,39.79389260165741,-86.2359604828016,0.024929989998571222,-0.10358536933847692,29.92890270038577,2.6052293184740676,4680.113490364026,1.9214666380911558,1.97367766823832,93.07340957827019,0,0 days 00:01:42.343000,6.102
3,1,19,0 days 00:02:10.322000,0,,37.832,0,47.452,0,45.038,0,108.4,36:31.362,2025-11-10 11:41:05.114,0:37.832,0:47.452,0:45.038,180.0,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,37.832,47.452,45.038,26.626,26.626,11.206,37.832,29.913,1:07.745,17.539,1:25.284,17.161,1:42.445,27.877,2:10.322,,37,2083.779,1760888403.779,,,,,,,,,,,130.322,1760888273.457,19,1862.909633418585,-7.054657113613102,39.7940133061274,-86.23591791033867,0.0545777891504606,-0.15205527123848514,47.35736949846469,2.6117366086659843,5530.220801364024,2.7035039235755716,2.7653727396792904,109.9353452685422,0,0 days 00:01:42.343000,27.979
3,1,19,0 days 00:02:10.406000,0,,38.211,0,47.426,0,44.769,0,108.4,36:31.826,2025-11-10 11:41:05.578,0:38.211,0:47.426,0:44.769,178.2,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,FCY,38.211,47.426,44.769,27.506,27.506,10.705,38.211,30.223,1:08.434,17.203,1:25.637,17.192,1:42.829,27.577,2:10.406,,36,2084.243,1760888404.243,,,,,,,,,,,130.406,1760888273.8370001,19,1862.909633418585,-7.054657113613102,39.7940133061274,-86.23591791033867,0.0545777891504606,-0.15205527123848514,47.35736949846469,2.6117366086659843,5530.220801364024,2.7035039235755716,2.7653727396792904,109.9353452685422,0,0 days 00:01:42.343000,28.063
3,1,20,0 days 00:02:23.905000,0,,47.686,0,51.442,0,44.777,0,98.2,38:55.267,2025-11-10 11:43:29.019,0:47.686,0:51.442,0:44.777,143.0,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,47.686,51.442,44.777,35.636,35.636,12.05,47.686,33.626,1:21.312,17.816,1:39.128,16.839,1:55.967,27.938,2:23.905,,39,2227.684,1760888547.684,,,,,,,,,,,143.905,1760888403.779,20,2013.7644084934277,-8.951285164946368,39.79389413487354,-86.23569058339332,0.02776340821696013,-0.2036541185994738,73.13790325844971,2.9886662618903057,6005.708796764408,6.970212507589557,7.070651689941308,130.59955465587043,1,0 days 00:01:42.343000,41.562
3,1,20,0 days 00:02:24.213000,0,,47.715,0,51.411,0,45.087,0,98.0,38:56.039,2025-11-10 11:43:29.791,0:47.715,0:51.411,0:45.087,149.2,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,FCY,47.715,51.411,45.087,35.775,35.775,11.94,47.715,34.098,1:21.813,17.313,1:39.126,17.244,1:56.370,27.843,2:24.213,,38,2228.456,1760888548.456,,,,,,,,,,,144.213,1760888404.243,20,2013.7644084934277,-8.951285164946368,39.79389413487354,-86.23569058339332,0.02776340821696013,-0.2036541185994738,73.13790325844971,2.9886662618903057,6005.708796764408,6.970212507589557,7.070651689941308,130.59955465587043,1,0 days 00:01:42.343000,41.87
3,1,21,0 days 00:02:21.395000,0,,47.864,0,49.805,0,43.726,0,99.9,41:16.662,2025-11-10 11:45:50.414,0:47.864,0:49.805,0:43.726,132.0,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,47.864,49.805,43.726,34.501,34.501,13.363,47.864,31.062,1:18.926,18.743,1:37.669,17.701,1:55.370,26.025,2:21.395,,41,2369.079,1760888689.079,,,,,,,,,,,141.395,1760888547.684,21,2089.4706867671694,-6.7897474494062555,39.79361276902529,-86.23572294136656,0.010930423147683558,-0.1372757986285332,36.84361264425489,2.881251045325305,5049.505862646566,3.0672311423314933,3.1406907509616993,108.27936507936508,1,0 days 00:01:42.343000,39.052
3,1,21,0 days 00:02:21.193000,0,,47.601,0,49.921,0,43.671,0,100.1,41:17.232,2025-11-10 11:45:50.984,0:47.601,0:49.921,0:43.671,126.0,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,FCY,47.601,49.921,43.671,34.203,34.203,13.398,47.601,31.235,1:18.836,18.686,1:37.522,17.709,1:55.231,25.962,2:21.193,,40,2369.649,1760888689.649,,,,,,,,,,,141.193,1760888548.4559999,21,2089.4706867671694,-6.7897474494062555,39.79361276902529,-86.23572294136656,0.010930423147683558,-0.1372757986285332,36.84361264425489,2.881251045325305,5049.505862646566,3.0672311423314933,3.1406907509616993,108.27936507936508,1,0 days 00:01:42.343000,38.85
3,1,22,0 days 00:02:13.244000,0,,44.595,0,45.253,0,43.396,0,106.1,43:29.906,2025-11-10 11:48:03.658,0:44.595,0:45.253,0:43.396,128.1,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,44.595,45.253,43.396,32.651,32.651,11.944,44.595,28.415,1:13.010,16.838,1:29.848,17.962,1:47.810,25.434,2:13.244,,43,2502.323,1760888822.323,,,,,,,,,,,133.244,1760888689.079,22,1985.53978978979,-6.612259615384615,39.79391047587762,-86.23591624200344,0.02599969951923077,-0.114884765625,28.701377704326923,2.592097355769231,4911.502252252252,1.3762041766826922,1.4185021033653844,98.07475582268971,0,0 days 00:01:42.343000,30.901
3,1,22,0 days 00:02:13.160000,0,,44.475,0,45.290,0,43.395,0,106.1,43:30.392,2025-11-10 11:48:04.144,0:44.475,0:45.290,0:43.395,128.1,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,FCY,44.475,45.29,43.395,32.703,32.703,11.772,44.475,28.453,1:12.928,16.837,1:29.765,18.057,1:47.822,25.338,2:13.160,,42,2502.809,1760888822.809,,,,,,,,,,,133.16,1760888689.649,22,1985.53978978979,-6.612259615384615,39.79391047587762,-86.23591624200344,0.02599969951923077,-0.114884765625,28.701377704326923,2.592097355769231,4911.502252252252,1.3762041766826922,1.4185021033653844,98.07475582268971,0,0 days 00:01:42.343000,30.817
3,1,23,0 days 00:02:08.996000,0,,46.424,0,42.110,0,40.462,0,109.5,45:38.902,2025-11-10 11:50:12.654,0:46.424,0:42.110,0:40.462,133.0,Jason Kos,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FF,46.424,42.11,40.462,35.073,35.073,11.351,46.424,25.865,1:12.289,16.245,1:28.534,16.997,1:45.531,23.465,2:08.996,,45,2631.319,1760888951.319,1760888953.0,2025-10-19 15:49:13,11.53,13.9,81.75,978.9,3.6,300.0,0.0,,128.996,1760888822.323,23,1966.9126063418407,-6.947764887857696,39.793936435731915,-86.2357845191336,0.021160556844547564,-0.12238391337973704,28.220966744006187,2.7271461716937355,4895.119876256767,1.5815560711523589,1.634262954369683,100.06723897911833,1,0 days 00:01:42.343000,26.653
3,1,23,0 days 00:02:09.157000,0,,46.443,0,42.091,0,40.623,0,109.4,45:39.549,2025-11-10 11:50:13.301,0:46.443,0:42.091,0:40.623,137.1,Karl Forman,,Am,,Precision Racing LA,Toyota Gazoo Racing,FF,46.443,42.091,40.623,35.076,35.076,11.367,46.443,26.005,1:12.448,16.086,1:28.534,17.085,1:45.619,23.538,2:09.157,,44,2631.966,1760888951.966,1760888953.0,2025-10-19 15:49:13,11.53,13.9,81.75,978.9,3.6,300.0,0.0,,129.157,1760888822.809,23,1966.9126063418407,-6.947764887857696,39.793936435731915,-86.2357845191336,0.021160556844547564,-0.12238391337973704,28.220966744006187,2.7271461716937355,4895.119876256767,1.5815560711523589,1.634262954369683,100.06723897911833,1,0 days 00:01:42.343000,26.814
